11/20/2016,A Look at Apple’s Sprawling New Campus in Texas,The tech giant’s rapid growth in Austin provides a window into the vast constellation of jobs at the company and their economic impact.
11/21/2016,"Daily Report: At Apple, U.S. Jobs That Go Beyond Manufacturing","Apple makes one product domestically: the Mac Pro, in Austin, Tex. But in addition to the manufacturing jobs that it has created, Apple employs 6,000 at its own Austin campus."
11/14/2016,"Apple’s New MacBook Pro: Fast and Light, but Not for Everyone","The latest generation of a laptop beloved by creative professionals and coders has just one type of connection port, an unhelpful Touch Bar and a big price tag."
11/9/2016,Dublin Appeals $14.3 Billion Tax Charge Against Apple,The Irish government says European antitrust officials were wrong to force the iPhone maker to give up what they consider unfair concessions.
11/21/2016,The Old Ways Are Sometimes the Only Ways,A farmer’s market transaction on the Upper West Side is resistant to modern technology.
11/25/2016,Fighting iOS Calendar Spam,"Unsolicited invitations sent to your calendar program are yet another way junk mailers try to get your attention, but you have some ways to dodge it."
11/30/2016,Take Your Smartphone Photography to the Next Level,"Some apps mimic a single-lens reflex camera in options and complexity, while others unleash your creativity."
11/23/2016,Moving a Mac’s Photos Library,"If you find that the pictures in the Mac’s Photos app are starting to crowd your computer’s internal storage, you can relocate them to an external drive."
11/1/2016,Will.i.am Moves Wearables Off the Wrist With the Help of Kendall Jenner and Apple,"“We don’t expect our technology to match our outfits,” the entertainer-entrepreneur said. But with a band of fashion power players, he’s out to change that."
12/23/2016,Apple and Nokia Battle Over Cellphone Patents,"While companies like Apple now dominate smartphones, an earlier generation of phone makers like Nokia developed some of the technology."
12/23/2016,Daily Report: Apple Hurls the ‘Patent Troll’ Insult at Nokia,The iPhone maker is engaged in a testy licensing fight over old Nokia patents. Now the companies have taken their fight to courts all over the world.
12/22/2016,Apple Music: Platform? Promoter? Both.,Apple executives Jimmy Iovine and Larry Jackson discuss its place in the music ecosystem and how it has built a one-stop shop for the streaming age.
12/29/2016,How China Built ‘iPhone City’ With Billions in Perks for Apple’s Partner,"A hidden bounty of benefits for Foxconn’s plant in Zhengzhou, the world’s biggest iPhone factory, is central to the production of Apple’s most profitable product."
12/16/2016,The Last Days of the Big Apple Circus,"Vincent Tullo captured part of the final season of the nonprofit circus, which announced this year that it had run out of money and would not return."
12/6/2016,Supreme Court Gives Samsung a Reprieve in Apple Patent Case,A unanimous court ruled on Tuesday that Samsung may not have to pay $399 million in damages for copying parts of the iPhone’s distinctive look.
12/29/2016,"An iPhone’s Journey, From the Factory Floor to the Retail Store","About half of all iPhones are made in a facility in China that can churn out 500,000 devices a day with the help of over 300,000 employees. Here's how a phone made there can end up in your hands."
12/5/2016,How to Defend Yourself Against Apple’s Calendar Spam,"Junk mailers are abusing the iOS calendar and photo-sharing invitation system, but Apple is taking action — and you can, too."
12/30/2016,Looking for Holiday Cheer? Look Elsewhere,The Haggler looks back on 2016 and finds a long list of companies behaving badly.
12/28/2016,Text Messaging Takes More Apps Into a Chattier Realm,"Texts have become so ingrained that apps have borrowed the chat format for storytelling, news or gaming."
1/30/2017,"Messages About iMessages, but Not From Apple",Criminals who spam never stop trying to get your personal information.
1/30/2017,"New Apple Results Are Coming, and the Fed Prepares to Convene","After revenue declines, Apple’s results — the first since the release of the iPhone 7 — may show an increase. Fed officials will meet for the first policy-making session of the year."
1/21/2017,"Apple Adds to Qualcomm’s Troubles, Filing Lawsuit Over Rebates","The chip maker’s technology is at heart of the smartphone revolution. But as the company’s influence grows, it is gaining unwanted antitrust attention."
1/18/2017,Fiona Apple Releases a Trump Protest Chant,"The chant is on a new track, called “Tiny Hands,” the singer created for the women’s march in Washington after Donald Trump’s inauguration."
1/22/2017,Retired Big Apple Circus Animals Prepare for Their Second Act,"Jenny Vidbel, a former circus trainer, has welcomed horses, pigs and dogs to her New York farm, where she plans to pair animals with children and older adults in a rehabilitative program."
1/2/2017,Growing a Different Apple,"At Pearl Automation, former Apple employees are blending their old employer’s high quality standards with less paranoia and more openness."
1/5/2017,Daily Report: Apple Takes Down The Times’s News App in China,"The move came after company and Chinese officials were interviewed for an article about perks for the world’s biggest iPhone plant, in Zhengzhou."
1/27/2017,Find the Right Power Cord for Your MacBook,"Apple has many adapters for charging the laptop’s battery, so be sure to get the one designed for your model."
1/4/2017,Apple Removes New York Times Apps From Its Store in China,The technology giant said it was complying with a request from Chinese authorities. Apps from other international publications were still available.
1/23/2017,Fighting iPhone Battery Life Blues,"At least one iPhone model has some units with a defective power cell, but other factors like age and temperature can make the battery conk out."
2/27/2017,Buffett’s $1 Trillion Target for Apple Is in Sight,"The billionaire investor bought even more shares of Apple, maker of the iPhone, reckoning it will be the first company with a 13-digit valuation."
2/14/2017,"Big Apple Circus, Sold to the Highest Bidder, Will Return This Fall","The circus, which closed and filed for bankruptcy last year, was sold for $1.3 million and will reopen in time for its 40th anniversary."
2/14/2017,Apple Tiptoes Into Producing Original Video but Plans to Pick Up Pace,"The technology giant said it would introduce its first two shows this spring. Others, including scripted dramas, are in the pipeline."
2/22/2017,How to Decide Which Headphones to Buy (Hint: Not Apple’s AirPods),"With so many choices available, shopping for earphones can be daunting. A headphone editor suggests buying two cheaper pairs suited to different needs."
2/1/2017,"Daily Report: At Apple, Triumphs Amid Tribulations","The company faces slowing iPhone sales growth and uncertain relations with the new president. But revenue is up, and app sales and music are taking off."
2/1/2017,"Amid Immigration Furor, Apple’s Chief Focuses on Apps and Music","Timothy D. Cook said the iPhone maker hoped to double its services business in the next four years, but it will be harder to predict how to deal with the Trump administration."
2/24/2017,Automatic Update Headaches,System software updates — and upgrade problems — are not a Windows-only issue. Apple upgrades have caused disruptions for Mac users.
2/27/2017,"Guilty Plea Coming From Takata, and G.D.P. Estimate Will Be Revised","A federal court appearance is scheduled Monday for the Japanese company whose airbags have been linked to 11 deaths, and the Commerce Department will update its fourth-quarter economic growth figure."
2/25/2017,Farhad’s and Brian’s Week in Tech: Uber’s Very Bad Month,"The ride-sharing company lurches from scandal to scandal to scandal, and Apple is set to open a very round new office."
2/22/2017,Making Your Phone Take Dictation,"When you get a flash of inspiration away from your desk, have your smartphone convert your spoken words into text files for later use."
3/22/2017,Some Styling for the Apple Watch,A sister and brother team have designed accessories that turn an Apple Watch into a pendant or a pocket watch using chains and charms.
